Ticker,Name,Sector,Industry,Year,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,ROE,ROA,Asset_Turnover,Inventory_Days,Receivables_Days,Payables_Days,Debt_to_Equity,Debt_to_Assets,Interest_Coverage,Current_Ratio,Quick_Ratio,ROA_t+1,Sector_Basic Materials,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,Cluster,Predicted_ROA
7170.KL,LFE Corporation Berhad,Industrials,Engineering & Construction,2023-12-31,0.2131538411020926,0.1613360295032627,0.1038410627414797,0.1627538885334163,0.13883834731235,0.0771235453310061,0.7427075888370971,68.70285393330578,93.42006274156722,211.9108476013847,0.8002070148159088,0.4445083305587157,117.82601559556274,1.9732957011362933,1.6912357838394168,0.1493982652859729,0,0,0,0,0,0,1,0,0,0,0,0.073253155
7170.KL,LFE Corporation Berhad,Industrials,Engineering & Construction,2022-12-31,0.1034691004753142,0.0437108599056035,0.0067405288789678,0.0473851023401915,0.006499416101878,0.0041653817686725,0.6179606739271765,134.40652696207235,104.01718982281756,181.86966189921907,0.5603410354266904,0.3591144645333638,123.3745760098674,2.1798875043789723,1.6096280562194567,0.0771235453310061,0,0,0,0,0,0,1,0,0,0,0,0.00030482374
7170.KL,LFE Corporation Berhad,Industrials,Engineering & Construction,2021-12-31,0.2021359815303358,-0.3328598847936479,-0.4899440448799284,-0.3751936001892253,-0.2178019915242932,-0.1736882034022596,0.3545062037539934,4.904357656238843,195.25677064922425,131.714746100217,0.2539826381868128,0.2025407931915686,-95.742982806275,3.662858873428344,3.643856480714167,0.0041653817686725,0,0,0,0,0,0,1,0,0,0,0,-0.0025674608
7172.KL,PMB Technology Berhad,Industrials,Metal Fabrication,2023-12-31,0.1286804643976301,0.0735036879170317,0.045223088917251,0.1145270280512094,0.046894958938618,0.0211733435023923,0.4681976399519114,160.16613646037138,54.20726710139524,55.54225432969592,1.2148112287187611,0.5484942522264136,3.531148013054329,1.0092665961458145,0.5169711944436854,0.0239002347664253,0,0,0,0,0,0,1,0,0,0,0,0.0028294101
7172.KL,PMB Technology Berhad,Industrials,Metal Fabrication,2022-12-31,0.2114180326275387,0.1433711629762549,0.0932752717200668,0.172247574403416,0.1216149647404214,0.0643032950230863,0.6893927386893094,105.77089541040536,51.00327019189239,51.2012476151686,0.8912711191045313,0.4712550781860009,8.331026930160785,1.35828611898017,0.8673258516742935,0.0211733435023923,0,0,0,0,0,0,1,0,0,0,0,0.06139364
7172.KL,PMB Technology Berhad,Industrials,Metal Fabrication,2021-12-31,0.2947267560597681,0.2339303215633024,0.1672972366252552,0.2710330214247778,0.2107636742892459,0.1048258665845121,0.6265845670799778,145.51613068509997,59.20650572988245,77.13289454888736,1.010607507063394,0.5026378860682975,11.135228522066908,1.3854772260107804,0.8191777015165016,0.0643032950230863,0,0,0,0,0,0,1,0,0,0,0,0.09364106
7174.KL,CAB Cakaran Corporation Berhad,Consumer Defensive,Farm Products,2024-09-30,0.101556752238702,0.0632051856914618,0.0328533057041735,0.0911914639826911,0.087670112016374,0.0484177136785797,1.4737546995896051,38.66849992853007,35.43237074951352,32.680786707077466,0.8107032603474588,0.4477283926643461,8.022264936729137,1.4293127510103345,0.9689717011748216,0.0559174327771938,0,0,0,1,0,0,0,0,0,0,4,0.06862523
7174.KL,CAB Cakaran Corporation Berhad,Consumer Defensive,Farm Products,2023-09-30,0.116925532166083,0.0907261500380387,0.0476985169740201,0.118324774093665,0.1379305596177744,0.0696664831418288,1.4605586831928945,39.69602767266274,37.5510702036828,37.49618954875309,0.979869707747008,0.4949162583340145,11.079373258545704,1.276030629046984,0.8592567512612354,0.0484177136785797,0,0,0,1,0,0,0,0,0,0,4,0.075586595
7174.KL,CAB Cakaran Corporation Berhad,Consumer Defensive,Farm Products,2022-09-30,0.0898405304097576,0.0503348049115848,0.0295350932544943,0.0785821944069739,0.0913000601761509,0.0405347566443055,1.3724269056823557,38.63288866334905,34.604973620860434,38.5950227183369,1.252389498161132,0.5560270544608702,6.418172185997107,1.0237021606175534,0.6647906985597964,0.0696664831418288,0,0,0,1,0,0,0,0,0,0,4,0.05677388
7176.KL,TPC Plus Berhad,Consumer Defensive,Farm Products,2023-12-31,0.0204071133558573,0.0074056866638636,0.0959142605940727,0.1402877355242595,0.3821514771039656,0.1406760488060275,1.466685432747015,30.420558299064822,3.2335239370895663,77.9886236017768,1.716535475281217,0.6318840636909114,15.416969179383276,1.1943892915529786,0.962351900560097,0.0564786587966274,0,0,0,1,0,0,0,0,0,0,4,0.07408502
7176.KL,TPC Plus Berhad,Consumer Defensive,Farm Products,2022-12-31,0.0087959100195517,-0.0018820514194971,0.0167055179338114,0.0457399506420823,0.104261016523626,0.0321337413478891,1.9235405615800407,37.70240701788603,3.2096272878652683,75.59585629132556,2.2445962452633896,0.691795242178485,3.537922750214148,0.8565563013989512,0.5442850228177226,0.1406760488060275,0,0,0,1,0,0,0,0,0,0,4,0.06523381
7176.KL,TPC Plus Berhad,Consumer Defensive,Farm Products,2021-12-31,-0.082956975895986,-0.0940511225272626,-0.0941495398198258,-0.0579352784615758,-0.452557181983957,-0.128581404813818,1.365714639284319,42.70840241518922,10.861394730838152,94.81635238946215,2.5196160956496474,0.7158781035136104,-8.793878580691091,0.7920401671116453,0.5179459828339832,0.0321337413478891,0,0,0,1,0,0,0,0,0,0,1,-0.005490234
7178.KL,Y.S.P. Southeast Asia Holding Berhad,Healthcare,Drug Manufacturers—Specialty & Generic,2023-12-31,0.4344033014549501,0.1543063986816715,0.105114156537416,0.2021239735770926,0.09300221570333,0.071657641049276,0.6817125628912701,238.88136006853136,68.53973999633797,28.27339329827078,0.297868787494361,0.2295060874908783,24.81504424778761,5.1642305389658745,3.245403968868186,0.0504744270846138,0,0,0,0,0,1,0,0,0,0,1,0.07386639
7178.KL,Y.S.P. Southeast Asia Holding Berhad,Healthcare,Drug Manufacturers—Specialty & Generic,2022-12-31,0.4321491826428281,0.1443479093367798,0.1031150522964984,0.1934072903951557,0.0911859249950393,0.0727061776835532,0.7050976173148119,225.4945127316217,69.20681649553624,30.457210897614896,0.254170249355116,0.2026600850130261,28.61609727851766,5.082980859933664,3.298922800718133,0.071657641049276,0,0,0,0,0,1,0,0,0,0,1,0.067532144
7178.KL,Y.S.P. Southeast Asia Holding Berhad,Healthcare,Drug Manufacturers—Specialty & Generic,2021-12-31,0.3961612147874832,0.0839423827432058,0.053863620236997,0.1432838998084155,0.0431474750115812,0.0339072386214659,0.6295016649879063,232.72347501145725,73.9064783935287,37.81075570805768,0.2725151550461401,0.2141547422562987,11.491138059701491,5.032297399729757,3.244109020202353,0.0727061776835532,0,0,0,0,0,1,0,0,0,0,1,0.03493613
7179.KL,Lagenda Properties Berhad,Consumer Cyclical,Residential Construction,2023-12-31,0.3620929625308729,0.2737143568969689,0.177661539346057,0.2824893337198188,0.1346395617462975,0.0698691128824842,0.3932708966704947,480.3511356210991,80.55913227624767,383.4469705504608,0.927025493693522,0.4810655057379111,12.61571670583092,1.6029276309546006,0.8204087875820751,0.0752036540847704,0,0,1,0,0,0,0,0,0,0,1,0.05301831
7179.KL,Lagenda Properties Berhad,Consumer Cyclical,Residential Construction,2022-12-31,0.3688479018155812,0.3076960343276351,0.2056163056266869,0.3117009250928553,0.1754225228753796,0.1003399886295193,0.4879962623766556,314.8838845625956,103.32404203289732,119.27900966973762,0.7482812712196332,0.4280096592796069,17.44012289188129,2.6593821366816384,1.8256463967981744,0.0698691128824842,0,0,1,0,0,0,0,0,0,0,1,0.08867888
7179.KL,Lagenda Properties Berhad,Consumer Cyclical,Residential Construction,2021-12-31,0.3878524793621069,0.3496134266546908,0.2411573217672878,0.3524812673753871,0.2288217378052811,0.1391423456128517,0.5769774875304071,321.38616712356423,118.41188978784076,139.50207324826837,0.6445154549999643,0.3919181501398406,22.38558786637025,3.0540282342613585,1.9328274757989363,0.1003399886295193,0,0,1,0,0,0,0,0,0,0,4,0.11918595
7180.KL,Sern Kou Resources Berhad,Basic Materials,Lumber & Wood Production,2024-06-30,0.0239565464822619,-0.0047471590966626,-0.0282379007187571,-0.0015108279377603,-0.0630008136562087,-0.037410107814573,1.3248190149533057,15.992113665601527,108.95954579975655,11.357102917375606,0.684058596368621,0.4061964339267495,-1.3021442495126705,2.098579767906528,1.9171058952991216,-0.0157907166473442,1,0,0,0,0,0,0,0,0,0,1,-0.016804924
7180.KL,Sern Kou Resources Berhad,Basic Materials,Lumber & Wood Production,2023-06-30,0.0501544004243093,0.0091045458465015,0.0034218587443759,0.0341144789386263,0.0055002282112364,0.0037601111512122,1.0988504880256298,29.08090690976803,95.0575182611026,10.355110910267337,0.4627834098636223,0.3163717928047655,2.029999318884605,2.807374646978712,2.4460674759933982,-0.037410107814573,1,0,0,0,0,0,0,0,0,0,1,-0.008836182
7180.KL,Sern Kou Resources Berhad,Basic Materials,Lumber & Wood Production,2022-06-30,0.087826815276494,0.0497851900868901,0.0272371636547313,0.0717598309584976,0.0449551227949406,0.028662149078662,1.0523176877737488,36.22051893620102,110.65995928018587,19.66481565413873,0.5684491302994495,0.3624275211214027,6.705386774589909,2.311988645705535,1.942194620610853,0.0037601111512122,1,0,0,0,0,0,0,0,0,0,1,-0.0013224408
7187.KL,Chin Hin Group Property Berhad,Consumer Cyclical,Auto Manufacturers,2023-12-31,0.1198191339503038,0.0488962250801724,0.0575274033755686,0.1107848584715295,0.0969348772364884,0.0285421879247115,0.4961494218394214,338.6075749507599,56.90518646847477,55.45756126210194,2.396196447594793,0.7055529574244134,5.936909449924096,1.76207224621712,0.901418494964766,0.0231035098197368,0,0,1,0,0,0,0,0,0,0,1,0.017838636
7187.KL,Chin Hin Group Property Berhad,Consumer Cyclical,Auto Manufacturers,2022-12-31,0.1096802423268154,0.0048964385704931,0.0233098071000258,0.0744662558272935,0.0313706081135471,0.0098154750004849,0.4210877832821731,288.6068817108603,107.70198113370456,98.61207332942348,2.196035659201138,0.687112377134755,4.695752545296162,1.6466688273449703,0.9500692316658996,0.0285421879247115,0,0,1,0,0,0,0,0,0,0,1,0.011065334
7187.KL,Chin Hin Group Property Berhad,Consumer Cyclical,Auto Manufacturers,2021-03-31,0.1474506025815568,0.0958840891260661,0.0680483305833328,0.1343701599871111,0.0745912398403938,0.037337843173552,0.5486959467407903,80.1622427675035,244.0524076676056,39.22866556125535,0.9977383132089922,0.4994339381749718,6.56408869200438,1.2895005947386804,1.0761529299141288,0.0098154750004849,0,0,1,0,0,0,0,0,0,0,1,0.021929763
7195.KL,Binastra Corporation Berhad,Real Estate,Real Estate—Development,2024-01-31,0.14246405237981,0.1297406879553718,0.0958908942102812,0.1346324805621798,0.4899953131196596,0.1377894480716979,1.4369398596861187,0.0,189.8626299970367,134.47178753023647,2.556116378844143,0.7187943550022304,170.6676923076923,1.3473258384684137,1.3473258384684137,0.1234749465769579,0,0,0,0,0,0,0,1,0,0,4,0.10833886
7195.KL,Binastra Corporation Berhad,Real Estate,Real Estate—Development,2023-01-31,0.1414907544658797,0.1275981086958874,0.0893879229196195,0.130238144184889,0.3893444554408785,0.1200520227853987,1.3430452220413858,0.1633037582234769,221.0326704391764,179.52833161091925,2.2431311560393987,0.691656010230179,453.7884615384616,1.4410630767286057,1.4403151729659125,0.1377894480716979,0,0,0,0,0,0,0,1,0,0,4,0.099966876
7195.KL,Binastra Corporation Berhad,Real Estate,Real Estate—Development,2022-01-31,0.2453628038498456,0.1310607829403066,-0.2109891820375126,0.1516071289594521,-4.393841166936791,-0.2683538456462203,1.271884383145808,0.6775757159063563,206.0729758476665,199.79700230327617,15.37331172339276,0.938925000824892,38.27272727272727,1.0507429313329486,1.0487954414310443,0.1200520227853987,0,0,0,0,0,0,0,1,0,0,1,0.072163016
7197.KL,GE-Shen Corporation Berhad,Industrials,Metal Fabrication,2023-12-31,0.3866468472264488,0.0593880942905966,0.0330219964574701,0.1253540579133406,0.0542289481608672,0.0272341739975417,0.8247282696131744,114.82068684761244,54.92358981561679,52.51963921099669,0.991209579764094,0.497792693364566,3.4539007092198584,1.2693298703440314,0.7596211324799538,0.0322618476173852,0,0,0,0,0,0,1,0,0,0,0,0.021224609
7197.KL,GE-Shen Corporation Berhad,Industrials,Metal Fabrication,2022-12-31,0.4157045519068799,0.0468597205135484,0.0400618277025961,0.1086598214567363,0.0789923806561965,0.0369109595759599,0.9213498657618152,94.67998812271397,64.66024336771711,63.23494081602354,1.1400793033742809,0.5327275963917357,3.136869288835916,1.1643423571233251,0.7600807723859405,0.0272341739975417,0,0,0,0,0,0,1,0,0,0,0,0.014882321
7197.KL,GE-Shen Corporation Berhad,Industrials,Metal Fabrication,2021-12-31,0.4284356039281916,0.0598944976126436,0.0548445612059798,0.1339254811200767,0.1109845320371636,0.0478717595929153,0.8728624778877023,128.2043060176268,73.71232876712328,68.38024572462498,1.3183716867927395,0.5686627792701304,4.491781130376041,1.0983313296465496,0.6353065640779033,0.0369109595759599,0,0,0,0,0,0,1,0,0,0,0,0.016407229
7198.KL,DPS Resources Berhad,Industrials,Conglomerates,2024-03-31,0.2914556301538075,0.1258430029555048,0.1028088201702161,0.1772750169897177,0.0284152316790367,0.023488901058953,0.2284716527245768,194.1263065293552,105.48730050310115,74.30747986929951,0.2097301447913375,0.1733693631545515,5.163664798454515,4.66272393569492,3.800023657347512,0.0010210957430455,0,0,0,0,0,0,1,0,0,0,0,0.026931154
7198.KL,DPS Resources Berhad,Industrials,Conglomerates,2023-03-31,0.1696659683269503,0.0775280737060741,0.0566826744512327,0.1448576173103858,0.0192637851505902,0.0137838268894842,0.2431753092621495,246.7571900069128,271.1795164201563,133.70712101290405,0.397564356041546,0.2844694445181796,3.23170109940062,2.6283817097963964,1.8467945500389928,0.023488901058953,0,0,0,0,0,0,1,0,0,0,0,-0.008600462
7198.KL,DPS Resources Berhad,Industrials,Conglomerates,2022-03-31,0.0529244399144935,0.0602919623839013,0.0584195122057565,0.1028446661064205,0.0327087615775128,0.0251437837660741,0.4304004401391862,152.7296927198044,60.47254602502999,10.736593675110012,0.3008687110030719,0.231282917682814,12.868625680539903,3.0132952756529834,1.7525743136015617,0.0137838268894842,0,0,0,0,0,0,1,0,0,0,0,0.004869202
7199.KL,Kein Hing International Berhad,Industrials,Metal Fabrication,2024-04-30,0.1692573234411533,0.0762188019054497,0.0516732168052441,0.1270215723756088,0.0799824583087861,0.0527851975724303,1.021519480224683,49.64466266224698,54.12918065467905,49.6917756551356,0.5152440833253783,0.3400403202331703,5.431487403818902,2.3589823306060875,1.8867385770440328,0.0416851146426141,0,0,0,0,0,0,1,0,0,0,0,0.03659293
7199.KL,Kein Hing International Berhad,Industrials,Metal Fabrication,2023-04-30,0.1785799869960219,0.0994756298332809,0.0682677169345416,0.1383420476457558,0.1270050435805849,0.0846257777834168,1.2396163455203877,46.707833955702505,47.29885955146621,40.16179688798124,0.5007843579958525,0.3336817546956579,9.780351087955577,2.273413328088873,1.7275931333218624,0.0527851975724303,0,0,0,0,0,0,1,0,0,0,0,0.07108988
7199.KL,Kein Hing International Berhad,Industrials,Metal Fabrication,2022-04-30,0.1769506459920217,0.0962127707152082,0.058833216085526,0.14095152020523,0.1032942749899423,0.0638747907467269,1.0856926579344557,54.70160249689094,67.65646337417807,58.70502771603411,0.6171368044009652,0.3816231271970652,8.255476809329817,1.8929903514771336,1.422714918328101,0.0846257777834168,0,0,0,0,0,0,1,0,0,0,0,0.055993043
7200.KL,Tek Seng Holdings Berhad,Consumer Cyclical,Textile Manufacturing,2023-12-31,0.3347862210573669,0.1344746571126158,0.0459788303486249,0.1330141664577767,0.024120600533181,0.0202161625245946,0.4396841409690019,120.76481316802612,47.82970613796598,12.3972221099846,0.1931344786052433,0.1618715090951145,21.71082468813526,1.901273525197987,1.252169038318128,0.0248723923371175,0,0,1,0,0,0,0,0,0,0,1,0.017711204
7200.KL,Tek Seng Holdings Berhad,Consumer Cyclical,Textile Manufacturing,2022-12-31,0.3731897392410335,0.1764081663816828,0.0573439589527127,0.1332240770977493,0.0380740131376631,0.0320969726961787,0.5597271845609181,115.8728660627054,41.6657449590376,9.155992150068592,0.1862181987709999,0.1569847764634991,28.99112875679783,4.632696731051507,3.2360412292104783,0.0202161625245946,0,0,1,0,0,0,0,0,0,0,1,0.031353034
7200.KL,Tek Seng Holdings Berhad,Consumer Cyclical,Textile Manufacturing,2021-12-31,0.3965002258893957,0.2133485098090143,0.1019599192561617,0.1991968245774022,0.0708672131148484,0.0592018795819881,0.5806387452431252,103.7106866615799,57.52295323991242,16.79379566063372,0.1970432968552143,0.1646083290160616,51.83822005843835,4.163675877935138,2.988859207491952,0.0320969726961787,0,0,1,0,0,0,0,0,0,0,1,0.056624636
7202.KL,Hextar Retail Berhad,Basic Materials,Lumber & Wood Production,2023-12-31,0.2420406511376922,0.0330740174476121,0.0261489342566777,0.1136343196330605,0.0076812828997338,0.0070918093565539,0.2712083516269086,236.2630891993711,21.69844410468568,7.24348135623387,0.0831203312924765,0.076741548368213,250.625,11.6535747883349,6.521636876763876,0.0066091978356041,1,0,0,0,0,0,0,0,0,0,1,0.023598824
7202.KL,Hextar Retail Berhad,Basic Materials,Lumber & Wood Production,2022-12-31,0.4058718417752956,0.2860129443417505,0.2409177782919766,0.3212748621470715,0.1181026788739922,0.1081810797481247,0.4490373459156522,229.9406576971537,22.82694395558133,9.65094411260938,0.0917128868464587,0.0840082479115751,0.0,9.652893921805592,4.961706570824196,0.0070918093565539,1,0,0,0,0,0,0,0,0,0,1,0.044473954
7202.KL,Hextar Retail Berhad,Basic Materials,Lumber & Wood Production,2021-12-31,0.3446092262854658,0.1699433005224896,0.1314234321607358,0.2062370327668581,0.0464676453767531,0.0426124880686973,0.3242381314207402,310.4052033783857,42.54896092523322,11.725821347162244,0.0904701293630335,0.0829643352228997,0.0,10.527417521320949,5.257333323507863,0.1081810797481247,1,0,0,0,0,0,0,0,0,0,1,0.050240457
7204.KL,D & O Green Technologies Berhad,Technology,Semiconductor Equipment & Materials,2023-12-31,0.2074602553181443,0.1374494154123394,0.0434215936432116,0.1472791049503548,0.0467531834805347,0.0248509410795744,0.5723175727673814,262.29758460581826,97.14661120149832,131.89400737488938,0.8813445869445259,0.4684652631211539,3.3030331224413843,1.7511112277619356,0.8571885127071346,0.0216583595159371,0,0,0,0,0,0,0,0,1,0,3,0.01255349
7204.KL,D & O Green Technologies Berhad,Technology,Semiconductor Equipment & Materials,2022-12-31,0.2656241734721696,0.1915235374780779,0.0764454318696924,0.1649434197194789,0.0856116238957914,0.0470005766558215,0.614825183222693,225.2936299715201,101.90598843573125,122.75809239907358,0.8215015641768192,0.4510023929340273,12.86526867627785,1.8799801338156192,1.0448600933335832,0.0248509410795744,0,0,0,0,0,0,0,0,1,0,3,0.018493453
7204.KL,D & O Green Technologies Berhad,Technology,Semiconductor Equipment & Materials,2021-12-31,0.2973013838602791,0.2188377463690648,0.1305648252603228,0.2241097638046412,0.1357888490706739,0.0856521142772122,0.6560121694831457,187.53690747159865,96.84726742228706,150.1764178823466,0.5853531487990447,0.3692257143100692,64.2045766590389,2.1358621697047044,1.3526045630786814,0.0470005766558215,0,0,0,0,0,0,0,0,1,0,3,0.03988098
7207.KL,Success Transformer Corporation Berhad,Industrials,Electrical Equipment & Parts,2024-06-30,0.296751874287497,0.1265334063462965,0.0952617579435397,0.1725818518416866,0.0538334351479057,0.0483173295298477,0.5072059404833231,226.092317814713,101.3850971450537,29.139892724634564,0.1141641243779929,0.1024661644367051,34.84462122404966,9.26154641228566,6.231049557250452,0.023364927236892,0,0,0,0,0,0,1,0,0,0,0,0.040129364
7207.KL,Success Transformer Corporation Berhad,Industrials,Electrical Equipment & Parts,2023-06-30,0.3077322491053185,0.1221705413965286,0.0838230077700947,0.1618535754155644,0.0504720140156215,0.0443053856978618,0.528558767771497,215.9859354069393,108.08725295081918,37.75907542105944,0.1391846210258197,0.1221791608286336,35.090486105659544,8.318957807006525,5.610507706605456,0.0483173295298477,0,0,0,0,0,0,1,0,0,0,0,0.039579406
7207.KL,Success Transformer Corporation Berhad,Industrials,Electrical Equipment & Parts,2022-06-30,0.3185387652572841,0.1206101790611999,0.0832080695563622,0.1588131412648177,0.0509646496864835,0.0450144685289992,0.5409868149688053,245.6554995371108,109.40681993399576,44.31858289559288,0.1321837478465643,0.1167511440594165,152.19704619837836,8.220865458958928,5.123987650608329,0.0443053856978618,0,0,0,0,0,0,1,0,0,0,0,0.039246857
7210.KL,FM Global Logistics Holdings Berhad,Industrials,Integrated Freight & Logistics,2024-06-30,0.2872903913998698,0.0637706795061873,0.0377931584535815,0.1147874677666378,0.0682895237084781,0.037456520974803,0.9910926344197484,0.0,84.85438716243657,35.466063876531,0.8231678204822154,0.4515041408884088,6.808041827461721,1.6005160858238907,1.6005160858238907,0.0361198249059548,0,0,0,0,0,0,1,0,0,0,0,0.05119714
7210.KL,FM Global Logistics Holdings Berhad,Industrials,Integrated Freight & Logistics,2023-06-30,0.2416875008567412,0.0574897111964747,0.0442943140850372,0.1047227796166227,0.1038438053895842,0.0609651497098107,1.3763651378090744,0.0,59.09479090768178,26.028722637988523,0.7033306058276332,0.4129149111871275,8.972848360655737,2.089309312101149,2.089309312101149,0.037456520974803,0,0,0,0,0,0,1,0,0,0,0,0.06400328
7210.KL,FM Global Logistics Holdings Berhad,Industrials,Integrated Freight & Logistics,2022-06-30,0.1981993937265004,0.0527223761757933,0.0395378790835642,0.0832528871715476,0.1209995301762237,0.0604148526307,1.528024619201546,0.0,72.51088299962271,32.53378290669297,1.002810979542758,0.5007017585711957,12.73797356828194,1.647826215908176,1.647826215908176,0.0609651497098107,0,0,0,0,0,0,1,0,0,0,0,0.06371846
7211.KL,TAFI Industries Berhad,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2023-12-31,0.082813153189722,0.0346271830990828,-0.0258252181369154,0.0610062554344786,-0.027651621026278,-0.0082741528083416,0.3203904325018763,448.9602252272284,304.2512755602699,414.3087968313053,2.341927767928208,0.7007715099061105,0.7320520496798891,2.029183051744515,1.2310689093757514,0.0672277040077744,0,0,1,0,0,0,0,0,0,0,1,0.0120497085
7211.KL,TAFI Industries Berhad,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2022-12-31,0.1413011083412127,0.1741178115291671,0.1378359332825614,0.1824350887643519,0.1316647552469334,0.06126808689613,0.4445001055750204,408.9042250746887,74.98118725818159,112.19613653684068,1.1489940671747974,0.5346660024451986,111.01044457651724,4.904424973880015,2.4878370582203075,-0.0082741528083416,0,0,1,0,0,0,0,0,0,0,1,0.031971425
7211.KL,TAFI Industries Berhad,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2021-12-31,0.1828321830552242,0.130637779853463,0.1261627381919985,0.1689726203400553,0.0859159264550194,0.0723182359218727,0.5732139057715795,194.1222639984672,100.75785692636832,49.95096855565179,0.1880257497961746,0.1582674027296408,46.92435798696513,4.338495713342862,2.72685333329018,0.06126808689613,0,0,1,0,0,0,0,0,0,0,1,0.044735063
7212.KL,Destini Berhad,Industrials,Aerospace & Defense,2022-12-31,0.3153829354071445,-0.0731631585116317,-0.1619737831233342,-0.1147024114438926,-0.245800034219193,-0.1074799169069088,0.6635636634174849,38.11747723492487,86.26947496756446,152.64436292613624,1.286939190994043,0.5627343289502424,-18.370078188165685,1.0083498986284007,0.9114668915131,0.0702631340553406,0,0,0,0,0,0,1,0,0,0,0,0.010501493
7212.KL,Destini Berhad,Industrials,Aerospace & Defense,2021-12-31,0.3509615732750523,-0.0476266517258074,0.0173058210495259,0.1363997731378672,0.0189231149641623,0.006739956696355,0.3894618277322197,39.13339803289948,138.91130350083674,249.43039703548428,1.807601861061776,0.6438241426361567,1.9994488880181456,1.0986663605860123,1.05416404559665,-0.1074799169069088,0,0,0,0,0,0,1,0,0,0,0,0.0059981374
7212.KL,Destini Berhad,Industrials,Aerospace & Defense,2020-12-31,0.0214447162092737,-0.5586917015241111,-1.002715610459035,-0.8428277942091694,-1.4586500660502426,-0.3627776938639577,0.3617951990374231,24.64844312059767,143.8236255695742,216.23412822834163,3.020782122831508,0.7512921691723545,-15.420765849012978,1.0332549379381415,0.9980350126902492,0.006739956696355,0,0,0,0,0,0,1,0,0,0,2,-0.0022851098
7214.KL,A-Rank Berhad,Basic Materials,Aluminum,2024-07-31,0.0435852861790916,0.0261190742606655,0.0215039964865068,0.0387839997913042,0.0890946704173866,0.0452035577956139,2.10210031535198,80.43868224143574,26.00521594646036,10.788630189403971,0.9709658876901792,0.4926345472310922,3.0284554256265355,1.963547455317285,0.7527781439493539,0.0348314543761058,1,0,0,0,0,0,0,0,0,0,4,0.035921834
7214.KL,A-Rank Berhad,Basic Materials,Aluminum,2023-07-31,0.0377715397148245,0.0221208080150455,0.0215719876317778,0.0402825650080443,0.084612778630403,0.0398782771448684,1.8486139444157423,98.3241547545072,26.77083270435516,12.745950513789449,1.121776182131053,0.5286967549067179,3.689695967939244,2.029523141948141,0.754056517360024,0.0452035577956139,1,0,0,0,0,0,0,0,0,0,4,0.026937474
7214.KL,A-Rank Berhad,Basic Materials,Aluminum,2022-07-31,0.0481883506557118,0.0366319672330399,0.0239932668643755,0.0395911243950585,0.1176479108786797,0.0577282789593099,2.406019959083729,80.91410808065429,20.676985539125265,13.113272609133446,1.0379597833083598,0.5093131826298204,5.75348237682964,2.379703834153263,0.8290228105527572,0.0398782771448684,1,0,0,0,0,0,0,0,0,0,5,0.051782303
7216.KL,Kawan Food Berhad,Consumer Defensive,Packaged Foods,2023-12-31,0.2857341224997002,0.0869784885948717,0.104899117235444,0.1884328800502856,0.0766308666435478,0.065389461317643,0.6233556872635793,64.81556590002815,96.21051790013357,48.19966540367504,0.171914634245071,0.1466955264670926,165.91556975854385,4.343755652284614,3.6763670076386417,0.0686750733078779,0,0,0,1,0,0,0,0,0,0,1,0.072864436
7216.KL,Kawan Food Berhad,Consumer Defensive,Packaged Foods,2022-12-31,0.3023623455765106,0.1049347949019492,0.1401166701166237,0.2167271460059733,0.0970064002971427,0.0835456849581136,0.596257996201136,80.03964885374243,88.14675101849556,39.80730344901091,0.1611180199884382,0.1387611054301289,238.98774017227785,4.358693965731749,3.5383597141677816,0.065389461317643,0,0,0,1,0,0,0,0,0,0,1,0.07916928
7216.KL,Kawan Food Berhad,Consumer Defensive,Packaged Foods,2021-12-31,0.3596024159359987,0.117096776388334,0.1262466524522769,0.2217325759815568,0.0861379309359878,0.0730763634020082,0.578838028435108,74.09946871894299,80.42913277083181,51.15536265249455,0.178738608845725,0.151635491960982,60.38345507770418,3.752129788599676,3.1004020527015856,0.0835456849581136,0,0,0,1,0,0,0,0,0,0,1,0.08071957
7217.KL,Eonmetall Group Berhad,Basic Materials,Steel,2023-12-31,0.121914165942285,-0.017388790550341,-0.0389228375216108,0.1020348830142869,-0.0212290079497108,-0.0127345308807343,0.3271737543200394,427.9784108930444,54.68412000857946,24.79281481314996,0.6670427947862292,0.4001353755719069,0.3684627003663686,1.4781263112784484,0.4596986585353574,0.0042087352777644,1,0,0,0,0,0,0,0,0,0,1,-0.0072973017
7217.KL,Eonmetall Group Berhad,Basic Materials,Steel,2022-12-31,0.2223857548897985,0.1384869769992116,0.0687958843137526,0.1901470984821181,0.0542450951024535,0.029058689133407,0.4223899354339436,342.02508811544675,33.395496170215985,17.7713939417528,0.8667426756044276,0.4643075271870491,4.439172867485289,1.604693723535586,0.8734592970155937,-0.0127345308807343,1,0,0,0,0,0,0,0,0,0,1,0.023298867
